,date,symbol,open,close,low,high,volume
661835,2015-07-01,DVA,79.959999,79.32,79.199997,80.400002,1735800.0
662330,2015-07-02,DVA,79.540001,78.940002,78.940002,79.769997,1258500.0
662825,2015-07-06,DVA,78.529999,79.550003,78.529999,80.110001,2077200.0
663322,2015-07-07,DVA,79.940002,79.660004,78.849998,80.040001,1200000.0
663819,2015-07-08,DVA,79.160004,78.809998,78.669998,79.5,903700.0
664316,2015-07-09,DVA,79.75,78.82,78.790001,79.75,884800.0
664813,2015-07-10,DVA,79.5,79.300003,79.120003,79.519997,955300.0
665310,2015-07-13,DVA,79.709999,79.5,78.910004,79.860001,985900.0
665807,2015-07-14,DVA,79.709999,80.07,79.440002,80.220001,1177100.0
666304,2015-07-15,DVA,80.260002,79.669998,79.620003,80.400002,981900.0
666801,2015-07-16,DVA,79.989998,79.839996,79.599998,80.410004,584900.0
667298,2015-07-17,DVA,79.839996,79.970001,79.510002,80.019997,1263500.0
667795,2015-07-20,DVA,79.970001,79.879997,79.760002,80.279999,878000.0
668292,2015-07-21,DVA,80.0,79.620003,79.07,80.260002,1129500.0
668789,2015-07-22,DVA,79.660004,80.059998,79.629997,80.25,1034500.0
669286,2015-07-23,DVA,80.290001,80.129997,79.910004,80.989998,602700.0
669783,2015-07-24,DVA,79.910004,79.389999,79.129997,79.959999,533300.0
670280,2015-07-27,DVA,79.199997,78.43,78.209999,79.209999,812500.0
670777,2015-07-28,DVA,78.599998,79.019997,77.779999,79.040001,579600.0
671274,2015-07-29,DVA,79.160004,79.07,78.669998,79.410004,514400.0
671771,2015-07-30,DVA,79.050003,78.629997,78.269997,79.360001,755800.0
672268,2015-07-31,DVA,78.629997,79.029999,78.400002,79.610001,671600.0
672765,2015-08-03,DVA,79.07,79.709999,78.940002,79.75,725900.0
673262,2015-08-04,DVA,79.919998,80.199997,79.690002,80.660004,942500.0
673759,2015-08-05,DVA,79.989998,80.489998,79.610001,80.989998,1803500.0
674256,2015-08-06,DVA,80.489998,81.139999,80.489998,81.290001,1514000.0
674753,2015-08-07,DVA,80.989998,81.019997,80.309998,81.349998,1107100.0
675250,2015-08-10,DVA,81.330002,81.050003,80.93,81.889999,949900.0
675747,2015-08-11,DVA,80.720001,80.769997,80.5,81.099998,1010500.0
676244,2015-08-12,DVA,80.230003,79.949997,79.169998,80.32,836200.0
676741,2015-08-13,DVA,79.809998,79.650002,79.449997,80.349998,786400.0
677238,2015-08-14,DVA,79.709999,80.279999,79.470001,80.32,533000.0
677735,2015-08-17,DVA,79.949997,80.279999,79.610001,80.300003,874300.0
678232,2015-08-18,DVA,80.25,80.0,79.949997,80.629997,722500.0
678729,2015-08-19,DVA,79.940002,80.080002,79.349998,80.339996,1160700.0
679226,2015-08-20,DVA,79.510002,78.529999,78.519997,79.699997,1522400.0
679723,2015-08-21,DVA,78.040001,75.989998,75.889999,78.129997,1301000.0
680220,2015-08-24,DVA,76.0,74.080002,71.650002,76.57,1989700.0
680717,2015-08-25,DVA,75.269997,74.330002,74.169998,76.010002,2151100.0
681214,2015-08-26,DVA,75.18,76.120003,74.110001,76.300003,1581500.0
681711,2015-08-27,DVA,76.559998,76.650002,75.550003,77.129997,1266900.0
682208,2015-08-28,DVA,76.459999,76.290001,75.870003,76.800003,1188100.0
682705,2015-08-31,DVA,76.209999,75.639999,75.459999,77.07,1223000.0
683202,2015-09-01,DVA,74.080002,74.050003,73.699997,75.099998,1309300.0
683699,2015-09-02,DVA,74.540001,75.120003,73.949997,75.120003,990700.0
684196,2015-09-03,DVA,75.279999,75.440002,74.830002,75.82,1614700.0
684693,2015-09-04,DVA,74.459999,74.550003,74.260002,75.18,955600.0
685190,2015-09-08,DVA,75.480003,75.459999,74.959999,75.599998,1397200.0
685687,2015-09-09,DVA,75.959999,74.739998,74.599998,76.199997,1023900.0
686184,2015-09-10,DVA,74.559998,74.639999,74.019997,74.980003,1018300.0
686681,2015-09-11,DVA,74.379997,75.0,73.940002,75.0,1323300.0
687178,2015-09-14,DVA,75.230003,74.769997,74.610001,75.470001,1200800.0
687675,2015-09-15,DVA,74.910004,75.150002,74.599998,75.440002,1103700.0
688172,2015-09-16,DVA,75.190002,75.82,75.0,76.099998,1910400.0
688669,2015-09-17,DVA,75.760002,75.769997,75.550003,76.410004,1342700.0
689166,2015-09-18,DVA,75.18,74.989998,74.809998,75.790001,1480900.0
689663,2015-09-21,DVA,75.220001,76.019997,75.07,76.25,1589200.0
690160,2015-09-22,DVA,75.339996,75.360001,75.110001,75.849998,1445100.0
690657,2015-09-23,DVA,75.239998,75.519997,75.089996,76.190002,845200.0
691154,2015-09-24,DVA,74.959999,74.349998,73.940002,75.160004,995700.0
691651,2015-09-25,DVA,74.580002,72.260002,71.800003,74.870003,1239100.0
692148,2015-09-28,DVA,71.980003,70.93,70.120003,72.0,1965000.0
692645,2015-09-29,DVA,70.889999,71.18,70.269997,71.529999,1458600.0
693142,2015-09-30,DVA,71.629997,72.330002,70.400002,72.790001,1185400.0
693639,2015-10-01,DVA,72.330002,72.050003,71.480003,72.739998,1583700.0
694136,2015-10-02,DVA,71.660004,72.900002,70.940002,73.389999,858500.0
694633,2015-10-05,DVA,73.349998,73.360001,72.669998,73.889999,1066900.0
695130,2015-10-06,DVA,73.330002,72.150002,71.68,73.480003,1184800.0
695627,2015-10-07,DVA,72.449997,73.190002,71.860001,73.190002,1061500.0
696124,2015-10-08,DVA,73.349998,73.099998,72.220001,73.360001,659100.0
696621,2015-10-09,DVA,73.190002,73.160004,72.709999,73.739998,814100.0
697118,2015-10-12,DVA,72.949997,73.639999,72.870003,73.760002,595800.0
697615,2015-10-13,DVA,73.449997,73.349998,73.18,74.220001,939000.0
698112,2015-10-14,DVA,73.57,73.239998,73.019997,73.980003,634300.0
698609,2015-10-15,DVA,73.309998,75.230003,73.129997,75.370003,1072900.0
699106,2015-10-16,DVA,75.599998,76.5,75.309998,76.559998,1115900.0
699603,2015-10-19,DVA,76.32,76.330002,75.82,76.75,590100.0
700101,2015-10-20,DVA,76.330002,76.190002,75.809998,76.660004,462200.0
700599,2015-10-21,DVA,76.559998,76.459999,75.010002,76.68,758200.0
701097,2015-10-22,DVA,76.589996,74.980003,74.089996,76.739998,1453200.0
701595,2015-10-23,DVA,75.400002,75.940002,75.230003,76.480003,838800.0
702093,2015-10-26,DVA,75.849998,76.400002,75.470001,76.529999,1172400.0
702591,2015-10-27,DVA,76.290001,76.949997,76.260002,77.230003,555800.0
703089,2015-10-28,DVA,76.889999,77.440002,75.220001,77.470001,1052800.0
703587,2015-10-29,DVA,77.440002,77.75,76.860001,77.910004,611700.0
704085,2015-10-30,DVA,77.75,77.510002,77.43,78.25,765400.0
704583,2015-11-02,DVA,77.860001,78.160004,77.519997,78.220001,825000.0
705081,2015-11-03,DVA,77.849998,77.599998,77.5,78.510002,1093100.0
705579,2015-11-04,DVA,73.239998,77.449997,73.239998,78.940002,1427300.0
706077,2015-11-05,DVA,77.489998,77.75,76.959999,77.910004,1472000.0
706575,2015-11-06,DVA,77.599998,77.269997,77.190002,77.769997,1128100.0
707073,2015-11-09,DVA,76.980003,75.589996,75.370003,77.239998,1819700.0
707571,2015-11-10,DVA,75.660004,76.110001,75.660004,76.309998,1158400.0
708069,2015-11-11,DVA,76.389999,74.970001,74.860001,76.559998,882300.0
708567,2015-11-12,DVA,74.690002,73.239998,73.190002,74.709999,1224000.0
709065,2015-11-13,DVA,73.059998,72.580002,72.519997,73.610001,1222500.0
709564,2015-11-16,DVA,72.489998,73.510002,72.279999,73.540001,1194900.0
710063,2015-11-17,DVA,73.5,73.150002,72.779999,73.809998,1427800.0
710562,2015-11-18,DVA,73.410004,73.989998,73.199997,74.089996,1526600.0
711061,2015-11-19,DVA,73.739998,73.209999,72.580002,73.760002,1280900.0
711560,2015-11-20,DVA,73.209999,73.529999,72.959999,73.650002,999900.0
712059,2015-11-23,DVA,73.57,73.410004,73.18,73.980003,1299200.0
712558,2015-11-24,DVA,72.809998,73.5,72.639999,73.709999,1181700.0
713057,2015-11-25,DVA,73.559998,73.75,73.220001,73.910004,1118700.0
713556,2015-11-27,DVA,73.889999,74.32,73.510002,74.400002,1226100.0
714055,2015-11-30,DVA,74.610001,73.040001,72.970001,74.919998,2400300.0
714554,2015-12-01,DVA,73.410004,73.519997,73.169998,73.93,1669000.0
715053,2015-12-02,DVA,73.43,72.769997,72.650002,73.889999,945500.0
715552,2015-12-03,DVA,72.75,71.669998,71.330002,73.07,1013600.0
716051,2015-12-04,DVA,71.989998,72.220001,71.68,72.709999,2646800.0
716550,2015-12-07,DVA,72.199997,71.550003,71.389999,72.279999,1695500.0
717049,2015-12-08,DVA,71.440002,71.370003,70.919998,71.580002,1783200.0
717548,2015-12-09,DVA,71.019997,70.860001,70.660004,71.940002,1099600.0
718047,2015-12-10,DVA,70.809998,71.0,70.580002,71.290001,867500.0
718546,2015-12-11,DVA,70.300003,69.709999,69.519997,70.620003,1021300.0
719045,2015-12-14,DVA,69.790001,68.07,67.339996,70.110001,1808100.0
719544,2015-12-15,DVA,68.550003,68.019997,67.919998,68.900002,1979700.0
720043,2015-12-16,DVA,68.169998,68.129997,67.639999,68.610001,2824900.0
720542,2015-12-17,DVA,68.050003,68.120003,68.0,68.82,4995000.0
721041,2015-12-18,DVA,67.949997,67.790001,67.790001,68.129997,5974500.0
721540,2015-12-21,DVA,67.970001,69.0,67.849998,69.550003,2844300.0
722039,2015-12-22,DVA,69.370003,69.57,68.779999,69.870003,1884400.0
722538,2015-12-23,DVA,69.809998,70.300003,69.57,70.470001,1416400.0
723037,2015-12-24,DVA,70.139999,70.139999,70.019997,70.510002,318300.0
723536,2015-12-28,DVA,70.050003,70.220001,69.870003,70.269997,735900.0
724035,2015-12-29,DVA,70.43,70.610001,70.220001,70.879997,513700.0
724534,2015-12-30,DVA,70.510002,70.019997,69.959999,70.75,1237100.0
725033,2015-12-31,DVA,69.82,69.709999,69.68,70.279999,1024300.0
725532,2016-01-04,DVA,68.809998,68.669998,68.290001,68.889999,1819700.0
726031,2016-01-05,DVA,68.720001,69.120003,68.720001,69.540001,1239300.0
726530,2016-01-06,DVA,68.220001,68.160004,67.93,69.190002,2706400.0
727029,2016-01-07,DVA,67.360001,67.620003,67.300003,68.099998,1914800.0
727528,2016-01-08,DVA,67.75,67.669998,67.599998,68.589996,1950100.0
728027,2016-01-11,DVA,67.720001,67.230003,66.669998,68.300003,2125300.0
728526,2016-01-12,DVA,67.489998,67.449997,66.620003,68.419998,1151100.0
729025,2016-01-13,DVA,67.400002,66.129997,65.949997,67.730003,1539400.0
729524,2016-01-14,DVA,66.150002,67.449997,65.790001,67.830002,1769500.0
730023,2016-01-15,DVA,66.290001,66.470001,65.690002,66.870003,1548300.0
730522,2016-01-19,DVA,66.809998,65.709999,64.910004,67.110001,1336700.0
731021,2016-01-20,DVA,64.980003,65.410004,63.380001,65.889999,1178200.0
731520,2016-01-21,DVA,65.480003,65.199997,64.709999,65.970001,974500.0
732019,2016-01-22,DVA,65.790001,66.889999,65.660004,67.050003,1011500.0
732518,2016-01-25,DVA,66.720001,65.949997,65.879997,67.169998,743000.0
733017,2016-01-26,DVA,66.239998,66.519997,65.720001,66.629997,528000.0
733516,2016-01-27,DVA,66.68,65.720001,65.18,66.980003,997500.0
734015,2016-01-28,DVA,66.110001,64.449997,64.32,66.510002,1216400.0
734514,2016-01-29,DVA,64.82,67.120003,64.559998,67.120003,2119500.0
735013,2016-02-01,DVA,66.730003,67.410004,66.449997,67.5,883400.0
735512,2016-02-02,DVA,66.949997,66.260002,65.900002,67.129997,1035300.0
736011,2016-02-03,DVA,66.480003,65.440002,64.540001,66.529999,1534300.0
736510,2016-02-04,DVA,65.050003,65.449997,64.779999,65.830002,1124800.0
737009,2016-02-05,DVA,65.129997,63.900002,63.650002,65.339996,910600.0
737508,2016-02-08,DVA,63.279999,62.240002,61.889999,63.310001,2264900.0
738007,2016-02-09,DVA,61.830002,62.25,61.75,62.830002,1300200.0
738506,2016-02-10,DVA,62.75,63.66,62.73,64.190002,1275000.0
739005,2016-02-11,DVA,62.5,62.57,62.439999,63.43,1843800.0
739504,2016-02-12,DVA,61.619999,62.560001,61.360001,64.209999,2348900.0
740003,2016-02-16,DVA,62.740002,62.639999,61.919998,62.740002,2019800.0
740502,2016-02-17,DVA,62.860001,64.089996,62.66,64.139999,1297200.0
741001,2016-02-18,DVA,64.449997,64.5,63.93,64.980003,1011800.0
741500,2016-02-19,DVA,64.440002,63.799999,63.549999,64.470001,1586800.0
741999,2016-02-22,DVA,64.230003,64.849998,64.0,64.910004,769800.0
742498,2016-02-23,DVA,64.589996,64.279999,64.150002,64.900002,1064200.0
742997,2016-02-24,DVA,63.700001,64.139999,62.959999,64.190002,838700.0
743496,2016-02-25,DVA,64.459999,65.330002,64.150002,65.349998,896100.0
743995,2016-02-26,DVA,65.669998,66.459999,65.269997,66.889999,1321600.0
744494,2016-02-29,DVA,66.290001,65.970001,65.889999,66.800003,1661700.0
744993,2016-03-01,DVA,66.550003,68.209999,66.300003,68.209999,1400500.0
745492,2016-03-02,DVA,67.830002,68.18,67.099998,68.459999,1048600.0
745991,2016-03-03,DVA,68.099998,70.080002,68.099998,70.290001,1836000.0
746490,2016-03-04,DVA,70.18,70.510002,69.559998,70.889999,1572300.0
746989,2016-03-07,DVA,70.169998,70.93,69.949997,71.279999,928500.0
747488,2016-03-08,DVA,70.650002,69.75,69.620003,71.080002,1306300.0
747987,2016-03-09,DVA,70.209999,70.169998,69.610001,70.269997,1010000.0
748486,2016-03-10,DVA,70.459999,69.839996,69.300003,71.080002,638700.0
748985,2016-03-11,DVA,70.519997,71.050003,70.169998,71.160004,785200.0
749484,2016-03-14,DVA,70.959999,70.919998,70.610001,71.900002,1032600.0
749983,2016-03-15,DVA,70.400002,69.82,69.480003,70.75,1401900.0
750482,2016-03-16,DVA,69.589996,70.160004,69.269997,70.529999,1069600.0
750981,2016-03-17,DVA,70.169998,70.949997,69.480003,71.07,1373500.0
751480,2016-03-18,DVA,71.239998,72.739998,71.059998,73.160004,1614300.0
751979,2016-03-21,DVA,72.400002,72.290001,71.779999,72.730003,685100.0
752478,2016-03-22,DVA,72.080002,72.690002,71.839996,72.949997,804800.0
752977,2016-03-23,DVA,72.68,72.32,71.790001,73.0,686000.0
753476,2016-03-24,DVA,71.620003,71.550003,71.059998,72.010002,673900.0
753975,2016-03-28,DVA,71.550003,71.5,71.139999,71.940002,420400.0
754474,2016-03-29,DVA,71.529999,72.709999,71.120003,72.779999,641700.0
754973,2016-03-30,DVA,73.029999,73.029999,72.470001,73.32,531700.0
755472,2016-03-31,DVA,72.879997,73.379997,72.879997,74.18,1127900.0
755971,2016-04-01,DVA,73.050003,73.970001,72.540001,74.080002,822900.0
756470,2016-04-04,DVA,74.18,73.470001,73.199997,74.459999,1063000.0
756969,2016-04-05,DVA,73.029999,73.029999,72.309998,73.419998,1472600.0
757468,2016-04-06,DVA,73.129997,74.529999,73.120003,74.690002,851500.0
757967,2016-04-07,DVA,74.300003,73.949997,73.68,74.940002,753400.0
758466,2016-04-08,DVA,74.400002,74.099998,73.849998,74.900002,814800.0
758965,2016-04-11,DVA,74.18,73.419998,73.230003,74.339996,808800.0
759464,2016-04-12,DVA,73.449997,73.779999,73.32,74.0,685000.0
759963,2016-04-13,DVA,74.029999,74.190002,73.769997,74.269997,626100.0
760462,2016-04-14,DVA,74.370003,74.199997,73.980003,74.559998,737100.0
760961,2016-04-15,DVA,74.169998,74.209999,73.470001,74.480003,626700.0
761460,2016-04-18,DVA,74.029999,74.480003,73.830002,74.550003,737200.0
761959,2016-04-19,DVA,74.809998,74.940002,74.480003,75.18,680600.0
762458,2016-04-20,DVA,75.129997,74.839996,74.480003,75.160004,727400.0
762957,2016-04-21,DVA,74.769997,74.449997,74.110001,75.089996,966600.0
763456,2016-04-22,DVA,74.550003,74.900002,74.480003,75.169998,752600.0
763955,2016-04-25,DVA,74.550003,74.709999,74.199997,75.239998,744800.0
764454,2016-04-26,DVA,75.0,74.910004,74.629997,75.169998,862300.0
764953,2016-04-27,DVA,75.139999,75.120003,74.220001,75.309998,720500.0
765452,2016-04-28,DVA,74.669998,74.779999,74.610001,75.379997,569800.0
765951,2016-04-29,DVA,74.440002,73.900002,73.360001,74.879997,1137500.0
766450,2016-05-02,DVA,74.339996,73.639999,73.029999,74.529999,1550500.0
766949,2016-05-03,DVA,73.059998,73.709999,72.970001,74.010002,1014300.0
767448,2016-05-04,DVA,73.550003,73.239998,73.150002,73.93,1543500.0
767947,2016-05-05,DVA,74.190002,75.830002,74.190002,76.93,2786400.0
768446,2016-05-06,DVA,75.699997,75.699997,75.019997,75.919998,1277700.0
768945,2016-05-09,DVA,75.620003,76.040001,75.440002,76.279999,1069500.0
769444,2016-05-10,DVA,76.190002,76.489998,75.839996,76.629997,1057100.0
769943,2016-05-11,DVA,76.589996,76.32,76.300003,77.160004,745800.0
770442,2016-05-12,DVA,76.5,75.589996,74.809998,76.660004,876800.0
770941,2016-05-13,DVA,75.580002,75.419998,75.139999,76.080002,606200.0
771440,2016-05-16,DVA,75.400002,77.07,75.160004,77.129997,1255100.0
771939,2016-05-17,DVA,76.93,76.760002,76.5,77.800003,1305000.0
772438,2016-05-18,DVA,76.830002,76.849998,76.089996,77.150002,2396500.0
772937,2016-05-19,DVA,76.720001,77.339996,76.449997,78.0,879300.0
773436,2016-05-20,DVA,77.610001,77.370003,76.779999,77.989998,1434100.0
773935,2016-05-23,DVA,77.239998,76.779999,76.580002,77.519997,855900.0
774434,2016-05-24,DVA,77.010002,77.349998,76.709999,77.5,830100.0
774933,2016-05-25,DVA,77.419998,77.150002,76.870003,77.980003,1126200.0
775432,2016-05-26,DVA,77.050003,76.949997,76.75,77.330002,886700.0
775931,2016-05-27,DVA,77.150002,77.050003,76.889999,77.459999,626800.0
776430,2016-05-31,DVA,76.970001,77.32,76.860001,77.419998,993900.0
776929,2016-06-01,DVA,77.110001,77.529999,76.650002,77.699997,734700.0
777428,2016-06-02,DVA,77.529999,77.93,77.18,77.93,758600.0
777927,2016-06-03,DVA,77.730003,77.150002,77.080002,77.730003,804200.0
778426,2016-06-06,DVA,77.010002,77.0,76.010002,77.32,1116500.0
778925,2016-06-07,DVA,77.029999,76.940002,76.730003,77.160004,741700.0
779424,2016-06-08,DVA,77.080002,76.900002,76.470001,77.449997,977000.0
779923,2016-06-09,DVA,76.809998,77.209999,76.410004,77.300003,613900.0
780422,2016-06-10,DVA,76.730003,76.080002,75.760002,76.900002,687800.0
780921,2016-06-13,DVA,75.639999,75.559998,75.540001,76.160004,920800.0
781420,2016-06-14,DVA,75.330002,75.629997,74.93,75.690002,486400.0
781919,2016-06-15,DVA,75.760002,75.449997,75.370003,76.169998,780400.0
782418,2016-06-16,DVA,75.190002,75.68,74.790001,75.790001,863200.0
782917,2016-06-17,DVA,75.709999,75.110001,74.839996,75.790001,1299400.0
783416,2016-06-20,DVA,75.82,75.769997,75.379997,76.389999,793200.0
783915,2016-06-21,DVA,76.110001,75.650002,75.410004,76.110001,565500.0
784414,2016-06-22,DVA,75.82,76.18,75.459999,76.410004,622500.0
784913,2016-06-23,DVA,76.760002,77.150002,76.5,77.150002,509300.0
785412,2016-06-24,DVA,75.150002,75.699997,74.989998,76.57,1626300.0
785911,2016-06-27,DVA,75.18,73.779999,73.529999,75.339996,1031900.0
786410,2016-06-28,DVA,74.300003,74.610001,73.980003,74.959999,944800.0
786909,2016-06-29,DVA,75.290001,76.68,75.129997,76.790001,747500.0
787408,2016-06-30,DVA,76.849998,77.32,76.110001,77.330002,926500.0
787907,2016-07-01,DVA,77.5,77.32,77.059998,77.739998,542700.0
788406,2016-07-05,DVA,76.879997,76.370003,76.080002,77.040001,672300.0
788906,2016-07-06,DVA,76.449997,76.68,76.059998,76.809998,1080500.0
789406,2016-07-07,DVA,76.68,76.919998,76.480003,77.18,1150500.0
789906,2016-07-08,DVA,77.360001,78.07,77.269997,78.209999,743900.0
790406,2016-07-11,DVA,78.360001,78.440002,78.199997,78.650002,754600.0
790906,2016-07-12,DVA,78.589996,77.849998,77.809998,78.769997,892400.0
791406,2016-07-13,DVA,77.970001,77.989998,77.690002,78.290001,733900.0
791906,2016-07-14,DVA,78.449997,77.730003,77.68,78.5,922500.0
792406,2016-07-15,DVA,77.970001,77.730003,77.480003,78.050003,526000.0
792906,2016-07-18,DVA,77.699997,77.510002,77.18,77.919998,704700.0
793406,2016-07-19,DVA,77.32,77.349998,77.040001,77.620003,592600.0
793906,2016-07-20,DVA,77.580002,77.620003,77.230003,77.849998,839700.0
794406,2016-07-21,DVA,77.650002,77.580002,77.260002,78.010002,678700.0
794906,2016-07-22,DVA,77.709999,77.910004,77.400002,78.330002,3519300.0
795406,2016-07-25,DVA,77.68,77.940002,77.5,78.07,843500.0
795906,2016-07-26,DVA,77.849998,78.18,77.720001,78.400002,573400.0
796406,2016-07-27,DVA,78.0,76.550003,76.300003,78.0,1729000.0
796906,2016-07-28,DVA,76.449997,76.760002,76.129997,76.860001,597400.0
797406,2016-07-29,DVA,76.620003,77.540001,76.389999,77.610001,1035000.0
797906,2016-08-01,DVA,77.629997,77.0,76.870003,77.900002,595300.0
798406,2016-08-02,DVA,76.93,76.0,75.800003,77.0,913800.0
798906,2016-08-03,DVA,75.889999,76.080002,75.730003,76.139999,817200.0
799406,2016-08-04,DVA,76.089996,75.910004,75.769997,76.330002,672600.0
799906,2016-08-05,DVA,76.25,76.959999,76.190002,76.970001,869700.0
800406,2016-08-08,DVA,76.93,75.360001,75.25,76.940002,1930600.0
800906,2016-08-09,DVA,73.360001,72.309998,71.400002,74.150002,3928400.0
801406,2016-08-10,DVA,72.089996,70.110001,69.940002,72.25,2725600.0
801906,2016-08-11,DVA,70.160004,70.089996,69.510002,70.559998,2211700.0
802406,2016-08-12,DVA,70.080002,69.150002,68.980003,70.110001,1797300.0
802906,2016-08-15,DVA,69.199997,68.330002,68.32,69.349998,2174400.0
803406,2016-08-16,DVA,68.220001,68.260002,67.190002,68.5,2292800.0
803906,2016-08-17,DVA,68.260002,67.199997,66.75,68.480003,2817200.0
804406,2016-08-18,DVA,67.339996,67.650002,67.230003,67.980003,1715800.0
804906,2016-08-19,DVA,63.98,64.480003,62.759998,64.940002,6543300.0
805406,2016-08-22,DVA,64.629997,65.169998,64.519997,65.610001,3533200.0
805906,2016-08-23,DVA,65.510002,65.449997,65.120003,65.879997,2324800.0
806406,2016-08-24,DVA,65.5,64.510002,64.459999,65.75,2249000.0
806906,2016-08-25,DVA,64.300003,64.239998,64.050003,64.599998,1309700.0
807406,2016-08-26,DVA,64.169998,63.68,63.299999,64.410004,2155000.0
807906,2016-08-29,DVA,63.759998,64.410004,63.759998,64.559998,1205800.0
808406,2016-08-30,DVA,64.32,64.660004,64.32,64.839996,1404200.0
808906,2016-08-31,DVA,64.980003,64.629997,64.019997,64.980003,1699000.0
809406,2016-09-01,DVA,64.510002,64.190002,63.830002,64.650002,2346000.0
809906,2016-09-02,DVA,64.349998,64.779999,64.349998,65.019997,1390500.0
810406,2016-09-06,DVA,64.010002,64.059998,63.360001,64.400002,1420900.0
810906,2016-09-07,DVA,64.059998,64.330002,64.059998,64.769997,1236400.0
811406,2016-09-08,DVA,64.639999,64.43,64.169998,64.639999,1144100.0
811906,2016-09-09,DVA,63.919998,63.650002,63.529999,64.309998,1761100.0
812406,2016-09-12,DVA,63.080002,64.709999,63.080002,64.970001,2062700.0
812906,2016-09-13,DVA,64.220001,63.950001,63.73,64.510002,2228300.0
813406,2016-09-14,DVA,64.129997,63.34,63.25,64.269997,2097500.0
813906,2016-09-15,DVA,63.189999,64.07,63.09,64.349998,1691300.0
814406,2016-09-16,DVA,63.950001,64.440002,63.57,64.559998,2480600.0
814906,2016-09-19,DVA,64.480003,63.599998,63.380001,64.849998,1776300.0
815406,2016-09-20,DVA,65.989998,64.989998,64.940002,65.989998,1873200.0
815906,2016-09-21,DVA,64.980003,65.830002,64.970001,65.870003,1529600.0
816406,2016-09-22,DVA,65.980003,66.720001,65.970001,66.879997,1650400.0
816906,2016-09-23,DVA,66.580002,66.5,66.199997,66.82,1792700.0
817406,2016-09-26,DVA,66.089996,66.150002,65.949997,66.349998,1673100.0
817906,2016-09-27,DVA,66.089996,66.330002,65.839996,66.580002,1783500.0
818406,2016-09-28,DVA,66.220001,66.209999,65.449997,66.300003,1729200.0
818906,2016-09-29,DVA,66.18,65.459999,65.290001,66.360001,1519800.0
819406,2016-09-30,DVA,65.5,66.07,64.720001,66.360001,3478800.0
819906,2016-10-03,DVA,65.690002,64.099998,63.720001,65.889999,2879800.0
820406,2016-10-04,DVA,64.150002,64.339996,63.900002,64.580002,1706100.0
820906,2016-10-05,DVA,64.330002,64.110001,64.010002,64.660004,1225900.0
821406,2016-10-06,DVA,63.880001,64.279999,63.349998,64.5,1503500.0
821906,2016-10-07,DVA,64.269997,63.43,63.009998,64.43,1828400.0
822406,2016-10-10,DVA,63.790001,63.700001,63.700001,64.400002,1201500.0
822906,2016-10-11,DVA,63.610001,62.0,61.950001,63.610001,2448000.0
823406,2016-10-12,DVA,62.009998,62.66,62.009998,62.880001,2332900.0
823906,2016-10-13,DVA,62.299999,62.990002,61.740002,63.119999,1431800.0
824406,2016-10-14,DVA,63.02,62.849998,62.84,63.34,1329700.0
824906,2016-10-17,DVA,62.799999,62.259998,62.119999,62.970001,1439800.0
825406,2016-10-18,DVA,62.82,62.509998,62.450001,62.98,1508500.0
825906,2016-10-19,DVA,62.549999,62.779999,62.060001,62.82,1614600.0
826406,2016-10-20,DVA,62.740002,61.099998,61.049999,62.740002,2925300.0
826906,2016-10-21,DVA,60.82,60.959999,60.240002,61.110001,2525500.0
827406,2016-10-24,DVA,61.549999,58.099998,57.580002,61.549999,6225400.0
827906,2016-10-25,DVA,58.27,58.290001,58.110001,58.950001,2054000.0
828406,2016-10-26,DVA,57.790001,56.860001,56.77,57.880001,2802700.0
828906,2016-10-27,DVA,56.889999,55.93,55.869999,57.07,1747000.0
829406,2016-10-28,DVA,55.860001,55.16,54.5,56.209999,2500900.0
829906,2016-10-31,DVA,55.490002,58.619999,55.490002,59.720001,6291100.0
830406,2016-11-01,DVA,58.689999,57.82,57.5,58.790001,2612000.0
830906,2016-11-02,DVA,57.869999,57.970001,57.669998,58.380001,2314500.0
831406,2016-11-03,DVA,58.0,58.459999,58.0,59.849998,3619900.0
831906,2016-11-04,DVA,58.580002,58.630001,58.259998,59.310001,3568000.0
832406,2016-11-07,DVA,59.529999,57.849998,57.68,59.650002,1973700.0
832906,2016-11-08,DVA,57.790001,58.02,57.610001,58.400002,1660000.0
833406,2016-11-09,DVA,59.380001,59.330002,57.0,59.529999,2747800.0
833906,2016-11-10,DVA,60.25,59.98,59.360001,60.25,2731400.0
834406,2016-11-11,DVA,59.799999,59.529999,59.060001,60.040001,2067100.0
834906,2016-11-14,DVA,59.540001,60.59,59.389999,60.799999,2331100.0
835406,2016-11-15,DVA,60.59,60.299999,59.959999,60.689999,1225400.0
835906,2016-11-16,DVA,59.950001,60.43,59.889999,60.490002,1394800.0
836406,2016-11-17,DVA,60.400002,61.990002,60.389999,62.080002,2495800.0
836906,2016-11-18,DVA,61.919998,61.52,61.130001,62.02,3763700.0
837406,2016-11-21,DVA,61.419998,62.849998,61.25,63.049999,3415300.0
837906,2016-11-22,DVA,62.689999,63.029999,62.25,63.139999,2821400.0
838406,2016-11-23,DVA,62.799999,63.360001,62.709999,63.48,2139200.0
838906,2016-11-25,DVA,63.57,63.330002,63.02,63.73,936300.0
839406,2016-11-28,DVA,63.400002,63.200001,62.709999,63.57,2100000.0
839906,2016-11-29,DVA,63.259998,63.66,62.900002,63.759998,1983500.0
